po_id,split,dup_group_id
2269a51e-ef53-48f4-83f8-e68b3bd34cc9,train,BUYER_CHAIN_D||WIDGET_CO||2||2||59||686||3||2||8
69ebe0ce-7e83-4eff-8356-c505ae5fbdbc,train,BUYER_ECOMM_E||SUPPLIER001||4||2||17||139||7||2||5
37f4640a-fec4-458a-afc3-f5948b43576b,train,BUYER_DISTRIB_B||TECH_SUPPLY_INT||2||2||13||155||4||1||6
8d90ef1a-110c-4c18-a885-bd654760fec3,train,BUYER_RETAIL_A||PREMIUM_GOODS||4||4||36||329||4||1||6
5374b948-7e8a-40ee-b470-f5ecde5a2eea,val,BUYER_WAREHOUSE_C||PREMIUM_GOODS||5||4||81||945||4||3||6
a4ef9c7a-3baf-422d-b4c6-962548e16db1,train,BUYER_ECOMM_E||WIDGET_CO||2||2||22||237||4||3||6
7eeb93e6-d33f-4d6a-a1b5-c537cdb1aa80,val,BUYER_RETAIL_A||TECH_SUPPLY_INT||3||3||54||524||2||1||15
599929e7-6291-41e5-bfa9-8c517282cb3b,train,BUYER_WAREHOUSE_C||INDUSTRIAL_GOODS_LTD||4||3||45||577||3||3||5
221ec364-942c-4c9e-b755-0a4c1fa85663,test,BUYER_DISTRIB_B||SUPP_ACE_MFG||8||4||114||1423||<NA>||5||6
421db897-61f3-4fb0-b2f1-21dc0f4734e5,test,BUYER_CHAIN_D||SUPPLIER001||4||3||57||545||4||2||6
82a04b22-a0f7-4c86-8e07-3a37a132f1ef,train,BUYER_WAREHOUSE_C||WIDGET_CO||2||2||0||2||2||1||6
4133fbc9-af23-4149-9126-667e11cfb7aa,train,BUYER_WAREHOUSE_C||LOGISTICS_PLUS||4||4||20||169||4||3||7
e203a388-a521-45a2-ba34-f211ba574fa2,train,BUYER_CHAIN_D||ACME_PARTS||3||3||39||454||5||3||6
46b7a4bd-384e-440d-98d7-633a98af0630,val,BUYER_CHAIN_D||LOGISTICS_PLUS||3||2||124||967||4||3||7
fc5fe750-c2f5-4c0b-909c-bf423f4e9578,train,BUYER_ECOMM_E||PREMIUM_GOODS||1||1||32||277||6||2||6
a50534aa-235a-4b7d-8da4-92f63fff80a1,train,BUYER_CHAIN_D||PREMIUM_GOODS||4||3||47||474||6||3||7
d86d7bbe-deab-441c-ba5c-30f83d83f74d,train,BUYER_RETAIL_A||SUPP_ACE_MFG||1||1||10||95||4||1||5
2cb615ed-39a0-483c-b88d-e9a194d1e9cc,train,BUYER_RETAIL_A||ACME_PARTS||2||1||62||647||4||0||5
2c25b805-5d5d-43b1-9ec6-25ee97f67fb1,test,BUYER_RETAIL_A||PREMIUM_GOODS||2||2||4||59||4||2||5
1a59d078-6d5b-413a-88c5-7057f0fa163a,train,BUYER_WAREHOUSE_C||SUPP_ACE_MFG||1||1||18||187||2||2||7
13fc3271-5a22-42fe-9149-b49beee0994c,train,BUYER_DISTRIB_B||PREMIUM_GOODS||3||2||72||705||2||2||8
b2b09077-3366-4c3f-9d5e-e2e7609b5715,test,BUYER_DISTRIB_B||TECH_SUPPLY_INT||5||3||94||799||17||10||25
9c891d9c-580a-400c-aad5-7a8a7acdeac9,train,BUYER_CHAIN_D||INDUSTRIAL_GOODS_LTD||3||3||45||478||6||2||7
3375508a-467c-434b-99f4-6e7112af8c1f,train,BUYER_WAREHOUSE_C||ACME_PARTS||4||3||76||781||5||2||7
6f23e64e-5d7e-4a51-8576-5845276e6061,train,BUYER_RETAIL_A||SUPPLIER001||8||6||111||984||3||1||20
4e488786-4024-4c27-aabc-c57d5cbad340,train,BUYER_CHAIN_D||SUPP_ACE_MFG||4||4||56||568||6||2||7
4bce78a0-b749-4e58-b50d-eb78b78e4ed9,test,BUYER_DISTRIB_B||LOGISTICS_PLUS||2||2||16||125||<NA>||1||8
b3eecd4c-57a5-4d27-85ba-36407dfdac2c,train,BUYER_RETAIL_A||INDUSTRIAL_GOODS_LTD||2||2||42||518||3||2||7
032518e2-3655-42bc-be27-8ec74f059584,train,BUYER_RETAIL_A||LOGISTICS_PLUS||4||4||28||359||5||2||5
b41ca14d-0864-4000-ba2e-6fc5e8fbac82,train,BUYER_RETAIL_A||LOGISTICS_PLUS||1||1||0||1||5||2||5
bc0db97d-1c34-4ef0-ae2e-224137189797,train,BUYER_WAREHOUSE_C||INDUSTRIAL_GOODS_LTD||5||3||86||991||6||0||6
11ccddf5-e936-45c5-a1c2-608daf48df2a,train,BUYER_ECOMM_E||ACME_PARTS||3||3||34||432||2||2||8
ba904292-5c96-461b-8fb2-fa254aa30bde,test,BUYER_ECOMM_E||PREMIUM_GOODS||1||1||28||213||4||3||7
e36f0927-fc13-4cfe-b6d5-bcbda8ad6182,train,BUYER_CHAIN_D||LOGISTICS_PLUS||5||4||96||960||5||2||8
c5dc3282-ddc0-44bc-a85c-5e9168d514c7,val,BUYER_RETAIL_A||SUPP_ACE_MFG||2||2||67||666||8||<NA>||7
6c90a37e-677a-4097-88f2-cce9f5ad7768,train,BUYER_WAREHOUSE_C||PREMIUM_GOODS||2||2||39||371||2||0||7
45858e2e-32f9-4851-bd81-ac545f91e23d,train,BUYER_ECOMM_E||SUPPLIER001||6||5||51||324||10||3||7
0c60200a-ea65-4fa8-8050-0769ccf32ab9,train,BUYER_WAREHOUSE_C||INDUSTRIAL_GOODS_LTD||1||1||5||75||7||4||6
bca4ed79-0019-4536-993d-0c04e52c7df7,train,BUYER_WAREHOUSE_C||SUPP_ACE_MFG||2||2||0||3||2||2||6
c5ac971f-3b1d-4564-8f3a-505bd186e474,val,BUYER_ECOMM_E||SUPP_ACE_MFG||5||5||54||591||12||2||6
69b72cc0-918a-4483-b9a4-ff12b1c3593b,val,BUYER_CHAIN_D||INDUSTRIAL_GOODS_LTD||1||1||18||213||4||4||8
d92133a2-55ff-4fac-bf98-07dcec43b0db,train,BUYER_CHAIN_D||PREMIUM_GOODS||1||1||17||142||5||0||6
de2a2e73-0074-4fce-8ced-9cb32f43c31b,train,BUYER_ECOMM_E||INDUSTRIAL_GOODS_LTD||1||1||0||1||2||1||5
2f9eb400-7d2c-4f2a-bb77-e38b008b114c,train,BUYER_RETAIL_A||INDUSTRIAL_GOODS_LTD||4||3||36||451||1||1||6
b49bd0ac-dd02-4553-9ba2-e5a40955d6e1,train,BUYER_DISTRIB_B||SUPP_ACE_MFG||4||4||13||146||2||<NA>||7
afd26736-a3a4-4bef-b137-6911677593d6,test,BUYER_CHAIN_D||WIDGET_CO||3||3||97||988||<NA>||0||8
915fe3fb-f664-4333-bff8-d63797f77084,val,BUYER_CHAIN_D||ACME_PARTS||5||4||54||561||6||1||5
8f2bfde2-66ad-4589-8e50-9bc532924388,train,BUYER_DISTRIB_B||SUPPLIER001||5||3||57||492||4||2||19
5be54025-38f9-4bcb-a726-b5441fb85622,val,BUYER_CHAIN_D||SUPP_ACE_MFG||5||3||102||1140||4||2||7
d3634308-f1d1-4e62-b886-7d9a9d29aed9,train,BUYER_CHAIN_D||WIDGET_CO||4||2||45||568||6||1||8
3a4c8516-29d0-43b4-a65c-d530f1f09f6f,train,BUYER_WAREHOUSE_C||TECH_SUPPLY_INT||1||1||39||555||0||1||7
85d4dbe9-0266-4b2f-a433-e085d60e8a44,train,BUYER_WAREHOUSE_C||TECH_SUPPLY_INT||5||5||94||709||4||2||6
b2c29c6d-ccae-4406-ae99-f7ab832811d1,train,BUYER_CHAIN_D||SUPPLIER001||6||4||121||1114||7||1||7
22c9e3fb-f2f8-4ac0-b330-24e67f590e51,test,BUYER_RETAIL_A||LOGISTICS_PLUS||5||4||17||131||18||2||23
0e2964f4-5713-4500-a92a-65709e74e54c,train,BUYER_WAREHOUSE_C||ACME_PARTS||4||3||65||841||1||2||7
899ca309-9d6b-4a76-be77-b5a359ed51a4,train,BUYER_DISTRIB_B||SUPP_ACE_MFG||3||3||12||126||2||2||7
aba53e86-417f-45b3-8d18-351b0e1715a8,test,BUYER_RETAIL_A||WIDGET_CO||7||6||126||1682||1||1||6
cc593bd6-4650-4c3a-9565-aeb944ffb82d,test,BUYER_WAREHOUSE_C||SUPP_ACE_MFG||1||1||12||191||3||0||8
e4b9bf02-324d-4ec7-a797-d7117ff7d9e5,train,BUYER_WAREHOUSE_C||LOGISTICS_PLUS||3||2||78||832||6||1||6
a4bec90d-70a0-4948-874b-e18e32048c2e,train,BUYER_DISTRIB_B||INDUSTRIAL_GOODS_LTD||3||3||31||374||6||2||7
1c330495-9563-47c0-b116-8cb1c1c6087c,test,BUYER_DISTRIB_B||SUPP_ACE_MFG||1||1||0||2||1||1||6
a588793a-ec25-4252-a647-ac7247edc1ac,train,BUYER_RETAIL_A||WIDGET_CO||3||3||58||712||5||1||7
8e6c4eae-7a85-44bb-9304-71b400eca2e0,train,BUYER_RETAIL_A||ACME_PARTS||1||1||3||34||5||2||6
2cc29078-14da-4b7e-96d2-024ee36ee2c4,train,BUYER_CHAIN_D||LOGISTICS_PLUS||3||2||6||41||3||1||7
8425436a-aa09-4d86-b3b9-e4b04be5dfc2,train,BUYER_DISTRIB_B||LOGISTICS_PLUS||5||4||46||471||4||2||7
4ae0ed33-20ce-4a80-a7bc-5705193d7069,test,BUYER_DISTRIB_B||PREMIUM_GOODS||4||3||38||365||4||2||6
9f1d8a36-dbfe-49de-b15b-43e72d7fea96,val,BUYER_WAREHOUSE_C||SUPPLIER001||3||2||18||133||4||1||6
52ee54c2-a938-49e5-a721-5f0e34940ff8,train,BUYER_WAREHOUSE_C||PREMIUM_GOODS||1||1||0||1||2||1||7
b691bb3c-603a-4169-a92e-24092a4be472,train,BUYER_DISTRIB_B||ACME_PARTS||3||2||29||307||3||2||7
bb08febb-3155-408a-98b0-c6fb8b328676,train,BUYER_ECOMM_E||SUPP_ACE_MFG||2||2||25||296||5||1||18
617b358f-91e3-4289-9f4c-e7692be27f88,test,BUYER_ECOMM_E||SUPPLIER001||3||3||15||152||5||2||7
1783cf91-2cee-4e65-aefd-61f7a4d744c4,test,BUYER_RETAIL_A||ACME_PARTS||1||1||0||1||4||1||7
3b021ae3-52f6-4d0b-bbdf-26b21a751352,test,BUYER_CHAIN_D||TECH_SUPPLY_INT||4||3||56||612||7||2||6
8c2c6665-7970-4d56-8a71-f6808e771c97,train,BUYER_DISTRIB_B||INDUSTRIAL_GOODS_LTD||6||5||105||1129||4||3||7
5d28e77a-ccc6-4240-9847-efb976f853f1,train,BUYER_RETAIL_A||TECH_SUPPLY_INT||1||1||0||4||2||1||6
cc482656-fd7b-4d14-8dab-f32ded6e2fe5,train,BUYER_ECOMM_E||PREMIUM_GOODS||3||3||15||115||8||0||6
5da9bb04-00b4-4eca-86f1-25387b79c54a,train,BUYER_RETAIL_A||LOGISTICS_PLUS||2||2||0||2||3||1||5
26d035c2-01b8-4195-b13a-044ae88280b8,test,BUYER_RETAIL_A||SUPPLIER001||1||1||35||390||2||1||6
625237ce-b86b-41e0-ad5c-087a1d36a2d0,train,BUYER_DISTRIB_B||SUPP_ACE_MFG||2||2||26||254||4||0||6
606c2603-c687-4170-a75c-21a7878dbf63,test,BUYER_RETAIL_A||SUPPLIER001||1||1||9||102||5||0||6
264a5d0f-4e1c-4626-99a3-0839c405fd88,train,BUYER_DISTRIB_B||PREMIUM_GOODS||5||4||107||902||4||1||6
baaf8fdc-7c86-44cd-95ce-c59fe006e3c3,train,BUYER_WAREHOUSE_C||ACME_PARTS||3||3||4||50||3||0||5
bc1c2ef0-d4e2-41dd-a77c-a0c40ae8c570,train,BUYER_WAREHOUSE_C||SUPP_ACE_MFG||3||3||4||55||2||2||7
ccece585-31c6-4fbd-9457-2110f0c85055,train,BUYER_CHAIN_D||TECH_SUPPLY_INT||1||1||11||97||6||2||7
18e8fe46-a4a7-4924-befc-a7994e5b1e4c,train,BUYER_DISTRIB_B||LOGISTICS_PLUS||3||3||35||309||13||3||6
b670faf1-b4f2-4822-8c2f-dce2cb0c8110,val,BUYER_DISTRIB_B||INDUSTRIAL_GOODS_LTD||3||3||62||684||4||1||6
d6d76f97-4f70-4882-966f-ee4188a23e16,train,BUYER_DISTRIB_B||ACME_PARTS||4||4||81||992||2||1||5
ae2d99dd-7b77-451f-9bdd-b12bb25c7991,train,BUYER_CHAIN_D||LOGISTICS_PLUS||4||3||71||598||3||1||7
4c25f039-2361-4b47-b639-17cd313449fb,train,BUYER_WAREHOUSE_C||INDUSTRIAL_GOODS_LTD||1||1||10||114||4||0||5
5861c768-0719-41ff-8360-ca035db26fa4,train,BUYER_RETAIL_A||LOGISTICS_PLUS||3||3||59||418||5||1||7
bdb2e23a-895a-4bc7-9d9d-dcb9fa488e66,train,BUYER_CHAIN_D||WIDGET_CO||3||2||3||34||4||1||6
7a1e14b1-558a-4b32-925b-7d405b98a626,train,BUYER_CHAIN_D||WIDGET_CO||3||3||29||359||3||2||16
f0bdff5a-bc88-4489-8813-89ccfc4e3ac6,train,BUYER_RETAIL_A||ACME_PARTS||5||4||33||349||5||1||6
bdcaf97c-b15a-40bb-bf6e-0ef25535da09,test,BUYER_CHAIN_D||LOGISTICS_PLUS||5||4||127||1377||3||3||6
5ef39273-070b-4c50-9042-e50bdebc1081,val,BUYER_CHAIN_D||PREMIUM_GOODS||5||4||60||685||8||4||7
f3c7d52c-b66b-4578-b0e8-63c14aec3fb7,test,BUYER_RETAIL_A||SUPPLIER001||4||4||77||815||5||2||5
358d2792-7029-4f35-b97d-16ee2f1ab48c,test,BUYER_RETAIL_A||SUPPLIER001||4||2||141||1210||2||0||6
8f98ddba-c6f3-4aca-a327-31e8978827e5,train,BUYER_CHAIN_D||SUPP_ACE_MFG||3||3||25||257||6||2||7
b3e5e57e-e2ea-463b-a228-c8d0fb636d1b,train,BUYER_RETAIL_A||SUPP_ACE_MFG||3||2||19||232||4||1||7
fb543464-6462-4d46-b852-8fbaecaeea31,val,BUYER_WAREHOUSE_C||SUPPLIER001||4||3||71||748||3||4||6
6bd9be8e-c903-4eea-98f0-f1e6a8eb2f83,test,BUYER_CHAIN_D||PREMIUM_GOODS||2||2||9||79||3||2||6
7d40c91e-f170-4dc6-9697-2da8aabdf74a,train,BUYER_ECOMM_E||ACME_PARTS||4||4||52||576||4||2||7
e966e832-4567-4e67-998a-d67b04e3c8cd,train,BUYER_ECOMM_E||INDUSTRIAL_GOODS_LTD||1||1||28||280||5||2||6
0b846841-6ea1-449b-9767-75ec2a2eb794,train,BUYER_WAREHOUSE_C||TECH_SUPPLY_INT||7||5||151||1309||3||1||6
2febe52b-198b-4370-ab26-704890e624c4,test,BUYER_RETAIL_A||TECH_SUPPLY_INT||2||2||28||383||5||1||6
db086c08-439e-4694-9785-42b8308715b7,train,BUYER_RETAIL_A||INDUSTRIAL_GOODS_LTD||4||2||61||628||5||0||4
54523445-7d71-44a6-92af-f52eb83c384f,test,BUYER_DISTRIB_B||SUPP_ACE_MFG||4||2||8||94||4||2||7
349fcdf8-6c62-4e4c-a630-ba3f4a4e0bde,train,BUYER_ECOMM_E||WIDGET_CO||1||1||0||1||3||2||6
a7e747e6-aaf1-40ce-b529-b719f62df57d,val,BUYER_CHAIN_D||TECH_SUPPLY_INT||1||1||13||139||2||2||6
f662c57c-d19b-48da-abb5-6bac72f39d49,val,BUYER_DISTRIB_B||LOGISTICS_PLUS||3||2||50||426||5||1||6
a52cf433-8132-4730-afbf-6c2de6a8517f,train,BUYER_CHAIN_D||INDUSTRIAL_GOODS_LTD||2||2||54||567||<NA>||8||17
858b4d54-c591-4bc0-8bd7-1a520b19b1f2,val,BUYER_WAREHOUSE_C||INDUSTRIAL_GOODS_LTD||1||1||0||1||3||1||5
6b0fac79-d67d-48ef-8823-78dca8bad800,train,BUYER_RETAIL_A||SUPP_ACE_MFG||4||4||53||616||4||0||5
0ec243e1-1d2d-4c59-baf9-c2ba82fc9b2f,train,BUYER_ECOMM_E||LOGISTICS_PLUS||1||1||29||341||4||0||5
bb728c5e-b52c-4e76-9508-57d6d4656a8b,train,BUYER_RETAIL_A||SUPPLIER001||4||4||106||806||6||1||5
c622953b-fa0a-41a2-af50-8d9a58eb99a8,train,BUYER_ECOMM_E||LOGISTICS_PLUS||6||4||103||941||6||1||7
d2a370e8-c356-4933-9379-1a45f11ba612,train,BUYER_RETAIL_A||ACME_PARTS||1||1||7||78||4||1||5
ec99af81-137b-4412-a778-4b60859b76a8,train,BUYER_WAREHOUSE_C||SUPP_ACE_MFG||2||2||0||3||3||1||7
9b43f7da-a960-4642-b944-659d271ba12e,train,BUYER_ECOMM_E||SUPPLIER001||1||1||14||116||5||2||7
5b975c5b-cb96-49c6-b428-6a7670277716,train,BUYER_RETAIL_A||WIDGET_CO||3||3||69||835||7||1||5
0edf8608-b363-44b2-8f77-309aab11e34d,train,BUYER_DISTRIB_B||SUPP_ACE_MFG||1||1||0||1||12||2||6
1c4acb05-05bc-4b1b-9543-6d7cd320a2e2,test,BUYER_DISTRIB_B||TECH_SUPPLY_INT||3||3||77||518||1||2||7
31256735-3ec8-48f4-91cf-64e1562474e7,val,BUYER_CHAIN_D||INDUSTRIAL_GOODS_LTD||4||3||93||1176||3||2||19
684ca9d8-af93-49f5-9472-cacd9dcd961c,val,BUYER_WAREHOUSE_C||SUPP_ACE_MFG||1||1||28||261||2||1||6
2266c845-d1de-4421-b234-b23be2a8f9e2,train,BUYER_RETAIL_A||INDUSTRIAL_GOODS_LTD||6||5||110||1266||5||1||7
839c4ae5-862c-4f68-ba21-6090ce0fae06,train,BUYER_CHAIN_D||SUPP_ACE_MFG||3||2||50||573||<NA>||5||6
2bbcc1a0-06c0-4705-90ad-f37bea2d5a3d,train,BUYER_DISTRIB_B||SUPPLIER001||1||1||19||171||3||2||6
6100af78-a9ec-4ec3-89cd-811d00f4a862,train,BUYER_WAREHOUSE_C||PREMIUM_GOODS||3||3||16||221||3||4||6
ab392cad-a906-43e6-9309-389c30c18c79,train,BUYER_RETAIL_A||INDUSTRIAL_GOODS_LTD||2||2||13||153||0||1||6
b9bba077-87d4-44e8-8506-2751c2dbbfc6,train,BUYER_WAREHOUSE_C||SUPP_ACE_MFG||5||4||34||446||3||2||7
6bed5495-6eac-4595-844a-b44db07640ba,test,BUYER_DISTRIB_B||TECH_SUPPLY_INT||1||1||3||31||3||0||8
dbfa7a12-084d-482c-867f-0455c079c510,train,BUYER_RETAIL_A||TECH_SUPPLY_INT||5||5||129||1152||2||1||7
f50258ea-d77a-46d2-8a11-44d2c709ce63,val,BUYER_CHAIN_D||TECH_SUPPLY_INT||1||1||38||366||1||0||7
66c6d077-57ad-4344-a324-b57e4435e8c8,train,BUYER_CHAIN_D||LOGISTICS_PLUS||1||1||0||1||4||2||7
99a79486-bafd-4501-af2d-170db406dbdb,train,BUYER_ECOMM_E||SUPPLIER001||4||4||40||423||2||3||5
87ce1f9b-cc5f-455a-bece-d6fc8e62932b,train,BUYER_WAREHOUSE_C||INDUSTRIAL_GOODS_LTD||2||2||0||3||7||2||6
e333db66-99ec-44b0-8de5-d699ba876db5,train,BUYER_ECOMM_E||SUPP_ACE_MFG||3||3||77||867||7||3||7
04616023-0c6b-46cb-9efa-b1c1ba8b15d5,test,BUYER_RETAIL_A||LOGISTICS_PLUS||3||3||59||517||6||2||6
857203e1-43cc-4f52-a7dd-09240fe7b3f9,test,BUYER_CHAIN_D||LOGISTICS_PLUS||2||2||34||323||4||0||7
6d5bef9d-9799-402f-9abb-8318a87bda55,val,BUYER_CHAIN_D||PREMIUM_GOODS||3||1||21||176||7||1||<NA>
67951e23-0112-4b7a-89fc-11acdb9be8ea,train,BUYER_RETAIL_A||SUPPLIER001||4||3||85||925||6||0||6
7dc45613-0ca5-44b1-9f2c-511bd8436995,test,BUYER_ECOMM_E||SUPPLIER001||5||5||32||319||7||0||6
119ffeb9-aa8a-448a-bbb5-9ee4ca588297,train,BUYER_DISTRIB_B||PREMIUM_GOODS||5||5||99||1006||6||3||7
3d71714e-2b81-492f-98e8-caf01200f670,train,BUYER_DISTRIB_B||ACME_PARTS||1||1||17||205||4||1||7
30ed9c91-9593-4a6d-b25a-8c0c8a8d774f,test,BUYER_CHAIN_D||INDUSTRIAL_GOODS_LTD||1||1||0||1||1||3||6
dc8c29df-c664-4db0-8178-a23027dfab18,test,BUYER_RETAIL_A||SUPP_ACE_MFG||2||2||33||422||3||1||<NA>
8da3f6c3-d568-44a1-85d4-082b62c8c2c1,train,BUYER_ECOMM_E||PREMIUM_GOODS||3||3||22||223||2||2||6
31e18bb6-bc33-435f-88f1-b50ab8dbbaed,val,BUYER_RETAIL_A||PREMIUM_GOODS||4||4||75||563||2||0||5
463cebb3-5960-4e8b-b22d-48a3bfcc8ff0,train,BUYER_WAREHOUSE_C||TECH_SUPPLY_INT||5||4||113||1296||3||2||6
616ecfc5-21fc-4558-bf99-726003bd7777,val,BUYER_DISTRIB_B||PREMIUM_GOODS||5||3||32||322||4||1||4
5153f39b-e855-4e1a-b90e-ad438d3b0a64,test,BUYER_DISTRIB_B||TECH_SUPPLY_INT||1||1||85||814||4||3||7
7f5923f3-765b-4a5a-9686-47a8b288dc2e,val,BUYER_RETAIL_A||INDUSTRIAL_GOODS_LTD||3||3||50||578||3||1||6
00e1068c-2ab4-4064-9e1e-d4ee6eba2c8d,val,BUYER_WAREHOUSE_C||PREMIUM_GOODS||4||2||51||345||6||1||7
90a4e6dd-c658-4253-99b2-c3704183542e,train,BUYER_ECOMM_E||LOGISTICS_PLUS||1||1||12||95||3||3||6
c7545fa5-e8a0-4d81-b888-6de4579b73ca,train,BUYER_WAREHOUSE_C||LOGISTICS_PLUS||3||2||78||703||6||1||5
16af9140-47d6-4de6-8535-2478405a942c,train,BUYER_CHAIN_D||TECH_SUPPLY_INT||4||4||46||426||3||1||6
29f7b571-8c23-4c7c-9ba0-1525ec8fb5bc,test,BUYER_ECOMM_E||TECH_SUPPLY_INT||4||4||126||1062||4||2||6
d91c7020-43bf-403d-b958-249a00066153,train,BUYER_DISTRIB_B||INDUSTRIAL_GOODS_LTD||3||3||28||317||4||3||6
92839b9c-9a2a-493b-a9a2-38fb7dd2b78e,train,BUYER_CHAIN_D||SUPP_ACE_MFG||2||2||12||119||5||2||6
0f00989a-b066-4a7f-a6e6-d678a058f148,test,BUYER_CHAIN_D||LOGISTICS_PLUS||3||3||75||633||3||3||8
ffe762cb-de1f-46e0-a316-e385190a75f6,train,BUYER_CHAIN_D||ACME_PARTS||5||4||57||727||6||2||9
7608c1bd-4ba6-4e0d-af17-2724dd2e88f9,train,BUYER_DISTRIB_B||ACME_PARTS||3||2||57||662||3||<NA>||8
4d52b50a-efb5-4e45-823e-af77e4ff69f8,train,BUYER_WAREHOUSE_C||LOGISTICS_PLUS||7||5||75||643||4||2||6
3c1ef5cf-a263-4371-a642-97a5ded4bd24,test,BUYER_DISTRIB_B||ACME_PARTS||2||2||26||322||4||3||5
446cbbf5-7c62-494f-a843-49dd8626bfde,train,BUYER_WAREHOUSE_C||ACME_PARTS||2||2||26||329||4||4||<NA>
e61eea13-9279-497a-9539-82e9dc80eee2,train,BUYER_RETAIL_A||WIDGET_CO||4||3||30||384||7||<NA>||6
289ad2b6-2bf7-4394-b122-c766a8f7a8ee,val,BUYER_WAREHOUSE_C||TECH_SUPPLY_INT||1||1||17||159||4||2||8
64eb7913-6640-4b7d-8bee-5b673efbedde,train,BUYER_ECOMM_E||SUPPLIER001||3||2||33||279||3||2||7
10117854-d3c5-4bc3-81c2-cb1c1c996257,train,BUYER_DISTRIB_B||TECH_SUPPLY_INT||2||2||9||78||4||1||6
10642943-c9e0-4371-82fd-86455be9090e,train,BUYER_WAREHOUSE_C||ACME_PARTS||5||5||49||587||6||1||6
866060fb-8f9e-405f-ab69-99548cecdcab,test,BUYER_CHAIN_D||PREMIUM_GOODS||4||4||97||950||7||0||5
98105a5d-e8e6-4ada-8b30-0d48e0a57895,train,BUYER_WAREHOUSE_C||SUPPLIER001||5||5||53||543||2||1||6
f1d5bf82-4ca5-4c4d-b4de-253787c22747,train,BUYER_ECOMM_E||WIDGET_CO||4||3||36||459||2||1||7
6ef84b3b-87d3-4854-9841-0f6843e44b37,train,BUYER_ECOMM_E||WIDGET_CO||3||3||28||331||4||1||5
044a745e-69ad-4b33-8022-7b67e488d1eb,train,BUYER_WAREHOUSE_C||SUPP_ACE_MFG||3||3||16||215||3||2||7
813589e0-022b-45ec-8868-b634b125e13f,train,BUYER_WAREHOUSE_C||LOGISTICS_PLUS||7||5||64||530||7||1||7
c4275c55-8481-4401-b160-aeefe4c13141,train,BUYER_DISTRIB_B||PREMIUM_GOODS||3||3||10||109||3||2||6
f7a3cb02-9c9c-4626-ad6f-2444cf2ca856,train,BUYER_RETAIL_A||SUPPLIER001||2||2||46||419||5||0||7
de574adb-6e43-417c-8723-8af3cefe2fec,train,BUYER_WAREHOUSE_C||SUPP_ACE_MFG||6||5||39||478||4||1||7
b44a19f0-9435-44ec-a8b9-7039aeebd528,train,BUYER_ECOMM_E||LOGISTICS_PLUS||2||2||21||196||4||1||6
7eda3a33-7c80-4b95-8919-f94c0780f54e,train,BUYER_CHAIN_D||LOGISTICS_PLUS||2||1||8||75||2||3||7
5de0c041-30ae-4ffb-a681-977aa5e78b2a,train,BUYER_WAREHOUSE_C||INDUSTRIAL_GOODS_LTD||4||3||65||725||3||3||7
b0827eec-404b-4ebe-89b5-bc5b6ca6de0f,val,BUYER_RETAIL_A||LOGISTICS_PLUS||6||5||62||551||8||2||4
11fb4c5a-9932-4943-b0fe-333cd93a49bc,train,BUYER_CHAIN_D||LOGISTICS_PLUS||2||2||26||197||12||1||8
593828fd-4344-49b4-b9f4-919d71d3e4fb,train,BUYER_WAREHOUSE_C||WIDGET_CO||4||2||45||474||3||1||8
0c31d003-0b76-4904-8b22-71f2fc125627,train,BUYER_DISTRIB_B||PREMIUM_GOODS||2||2||23||249||4||2||8
e3674031-aebd-43e5-aa21-a242d76de32b,test,BUYER_DISTRIB_B||INDUSTRIAL_GOODS_LTD||5||5||41||392||6||1||7
76aab0fd-3252-4240-aa24-8655bd22e213,val,BUYER_DISTRIB_B||SUPP_ACE_MFG||6||6||182||2302||5||4||8
4369b197-1dac-4359-a31b-6b6193c983c8,train,BUYER_DISTRIB_B||INDUSTRIAL_GOODS_LTD||1||1||37||578||3||2||7
56e9622a-2424-4ec4-ad3a-24b5a01e68af,train,BUYER_WAREHOUSE_C||INDUSTRIAL_GOODS_LTD||2||1||34||379||5||1||7
d1b8fec4-250e-4385-9e98-c474c9486bf4,train,BUYER_DISTRIB_B||WIDGET_CO||3||3||44||590||5||1||7
561c2699-c394-4fc5-9453-88d86b4ab336,train,BUYER_DISTRIB_B||ACME_PARTS||2||2||14||168||4||2||5
f1c6f86b-852c-4490-aed8-31a89cf8994e,train,BUYER_ECOMM_E||SUPPLIER001||5||5||71||701||3||0||6
b1fd1201-4cea-467e-973b-c90ad322a9c5,train,BUYER_CHAIN_D||ACME_PARTS||2||2||64||747||9||5||18
f53b227a-2a9f-46fa-9182-7fb465082926,train,BUYER_ECOMM_E||WIDGET_CO||1||1||25||299||3||0||8
a7c13b11-b321-4108-a867-0b03b1e239de,train,BUYER_RETAIL_A||SUPP_ACE_MFG||2||1||37||404||6||0||6
25e0bd96-194b-416d-ac70-64e167649a9b,train,BUYER_ECOMM_E||TECH_SUPPLY_INT||2||2||19||185||5||2||6
97dacc6b-5d34-4035-892e-8f7ca212a844,train,BUYER_CHAIN_D||SUPP_ACE_MFG||4||4||54||652||5||2||8
fb524cc2-fe30-41b1-8ffd-e4ef0fbe1ec1,train,BUYER_DISTRIB_B||TECH_SUPPLY_INT||1||1||17||158||2||1||5
edbf2cb2-3ee3-41c6-b79c-b96615399fe6,train,BUYER_CHAIN_D||ACME_PARTS||1||1||16||173||<NA>||3||5
